"tweet,category"
"Laporan keuangan Tahta Suci dan Negara Kota Vatikan diterbitkan,Economy"
"Temui Pemeran Star Wars: Episode VII,Entertainment"
"Premarket: ECB berharap dapat membantu saham-saham mengakhiri kuartal pertama dengan harga tinggi,Economy"
"Saham Eropa Bervariasi Pada Tengah Hari,Economy"
"Album Pink Floyd baru direncanakan rilis Oktober,Entertainment"
"McDonald's (MCD) Akan Mengajukan Banding ke Pengadilan Rusia Atas Keputusan Penutupan Cabang Moskow,Economy"
"Rekap 'Dancing With The Stars' Musim 18 Minggu 8: Siapa yang Lolos ke Semifinal ...,Entertainment"
"Idris Elba menyambut bayi laki-laki,Entertainment"
"Facebook telah menggagalkan rencana pengurangan gaji di Silicon Valley,Technology"
"Pabrik Bir Atlantic Pale Ale milik Molson Coors,Entertainment"
"Indeks Manufaktur AS Naik Ke Level Tertinggi Tiga Tahun Di Bulan Juli,Economy"
"Saham: Stabil di hadapan Fed dan pengecer,Economy"
"ETF UEA Jatuh karena Meningkatnya Kekerasan di Irak,Economy"
"Kekacauan perjalanan setelah evakuasi Terowongan Channel pagi ini,Economy"
"Peneliti yang Didanai NASA Percaya Mereka Telah Menemukan Exomoon Pertama,Technology"
"Pegulat AS The Ultimate Warrior meninggal karena penyakit jantung - otopsi,Entertainment"
"Lee Daniels membatalkan pembicaraan Festival Film Tribeca,Entertainment"
"Singkatnya: Harga gas lebih tinggi untuk perjalanan ke Washington,Economy"
"Peneliti Menciptakan Bahan Hidup Buatan Manusia Pertama Dengan Menggunakan Bakteri E.coli,Technology"
"Saham Twitter Inc (TWTR) Jatuh Setelah Laporan Pendapatan,Economy"
"175 ya.....sepertinya mereka melegalkan mary jane di...,Economy"
"Federal Reserve: 29 dari 30 bank besar dapat bertahan dari krisis ekonomi berikutnya,Economy"
"Spanyol Menuai Imbalan Pertumbuhan karena Italia Tersakiti oleh Selloff: Kredit Euro,Economy"
"Strategi Gambar Google yang Menakjubkan dengan Google Glass,Technology"
"Skeptisisme Rubio terhadap perubahan iklim menarik perhatian,Technology"
"General Manager Tesla Meninggalkan Perusahaan di Tengah Rencana Ekspansi China,Economy"
"US Airways meminta maaf atas gambar Twitter yang gamblang,Entertainment"
"Ray J Beri Kim Kardashian Keuntungan Dari Sex Tape Untuk Kado Pernikahan,Entertainment"
"Heartbleed adalah Luka Dada yang Menghisap dalam Reputasi NSA,Technology"
"Disney akan merilis 'Captain America 3' pada Mei 2016,Entertainment"
"Suku Bunga Hipotek Saat Ini di Wells Fargo untuk 11 Maret,Economy"
"Jepang memerintahkan untuk menghentikan program penangkapan ikan paus,Technology"
"Bintang TV Rolf Harris bersalah atas pelecehan seksual di Inggris,Entertainment"
"Pekerja jalan tewas akibat runtuhnya sebagian jembatan di 91 Freeway di Riverside,Economy"
"Bintang Dynasty dan Doctor Who Kate O'Mara meninggal pada usia 74 tahun,Entertainment"
"Review Nokia Lumia 930: Ponsel Luar Biasa Dari Segi Hardware dan ...,Technology"
"BOX OFFICE: 'Godzilla' ($93M) memiliki akhir pekan yang monster — tetapi tidak dapat mengungguli 'Captain ...,Entertainment"
"Ukraina: Krisis Energi Nyata Dimulai pada Bulan Juni,Economy"
"Pemerintah bergerak untuk mengakhiri pemogokan,Economy"
"Hubble Melihat Komet yang Menuju Mars Menumbuhkan Banyak Jet,Technology"
"Permohonan polisi Bieber atas penangkapan di Miami,Entertainment"
"Gwyneth Paltrow ingin istirahat dari dunia akting dan berpisah dari suaminya,Entertainment"
"Microsoft bergulat dengan kelemahan keamanan Internet Explorer,Technology"
"Justin Bieber Posting Foto Orlando Bloom Usai Pertarungan,Entertainment"
"Angka Kematian Turun di MA Setelah Reformasi Pelayanan Kesehatan,Economy"
"Partai Komunis Vietnam mengutuk pernyataan ganda Tiongkok,Economy"
"Keynote Google I/O disela oleh pengunjuk rasa dan tuduhan robot pembunuh,Technology"
"Penulis Lagu Jesse Winchester Meninggal pada usia 69,Entertainment"
"Lebih banyak Shailene,Entertainment"
"Tiga pejabat FTC mendukung Tesla atas dealer mobil,Technology"
"50 Cent - Tinjauan Ambisi Hewan,Entertainment"
"Kemungkinan Besar Sekuel Jurassic World,Entertainment"
"Captain America: The Winter Soldier memecahkan rekor box office,Entertainment"
"Siapa Pemenang Bachelorette 2014: Pemenang Josh Murray & Andi Masih Bertunangan,Entertainment"
"NHTSA mengatakan lebih dari 13 orang tewas dalam mobil yang ditarik kembali oleh GM,Technology"
"Mobil listrik tanpa pengemudi akan diuji di jalanan Inggris pada tahun 2015,Technology"
"Aaron Levie memiliki lebih banyak Box daripada yang Anda kira,Economy"
"Hakim memutuskan JC Penney mengganggu perjanjian Macy dengan Stewart,Economy"
"Marquez tak tersentuh pada hari Jumat di Texas,Technology"
"Kejutan! Peluang Las Vegas mendukung penari terlatih untuk memenangkan 'Dancing with the Stars',Entertainment"
"Ulasan film 'Earth to Echo': Petualangan fiksi ilmiah ramah keluarga adalah hal yang familiar namun menyenangkan,Entertainment"
"Rata-rata Utama Meluncur Dengan Kuat Ke Zona Merah Di Awal Perdagangan,Economy"
"Fed Berencana Mengakhiri Program Pembelian Aset Pada Bulan Oktober,Economy"
"Studi baru mengungkap penyebab 'Sindrom Domestikasi',Technology"
"Simak Trailer 'Hunger Games: Mockingjay - Part 1' Pertama Bersama Jennifer ...,Entertainment"
"MTV VMA 2014: Miley Cyrus mengizinkan remaja tunawisma menerima penghargaan Video of The Year,Entertainment"
"Tip Singkat: Cara mengidentifikasi pengisi daya Apple palsu,Technology"
"Tonton Pratinjau Final Bachelorette Malam Ini: Siapa yang Akan Dipilih Andi?,Entertainment"
"Peter Mayhew Akan Kembali sebagai Chewbacca di STAR WARS: EPISODE VII,Entertainment"
"Ringkasan pasar komoditas,Economy"
"Agen SHIELD Dijemput Untuk Musim Kedua,Entertainment"
"Bintang Pembohong Kecil Yang Cantik Menelanjangi Bikini Untuk GQ,Entertainment"
"Mortgage Master Membentuk Tim Pramutamu Petugas Pinjaman Untuk Memuluskan Karyawan Baru ...,Economy"
"Selamat Ulang Tahun Nyonya Gaga! 'Ibu Monster' Berusia 28 Tahun,Entertainment"
"Rolling Stones melanjutkan tur dunianya di Oslo,Entertainment"
"Diposting oleh Shoaib-ur-Rehman Siddiqui,Economy"
"Laura Vandervoort Mengguncang Kuda Poni Sempurna & Kerah Yang Tepat Di MuchMusic ...,Entertainment"
"Saham Mencapai Tertinggi 52-Minggu,Economy"
"Peluncuran SpaceX Akan Menguji Roket yang Dapat Digunakan Kembali,Technology"
"5 Hal yang Perlu Diketahui Tentang Kesepakatan Besar AAPL-IBM,Technology"
"Drew Barrymore angkat bicara setelah saudara tirinya ditemukan tewas,Entertainment"
"Rekap American Idol: Kekuatan bintang bersinar,Entertainment"
"LG G2 Sprint Mendapatkan KitKat…Hari Ini!,Technology"
"Serikat pekerja pos memprotes program Staples,Economy"
"LANGSUNG: 'Malaysia tidak menyembunyikan apa pun tentang hilangnya penerbangan MH370',Economy"
"Johnny Depp akan tampil dengan band rock,Entertainment"
"Kim Kardashian Mencuri Bikini Kylie Jenner Untuk Selfie Seksi -- LIHAT GAMBAR DI SINI!,Entertainment"
"Barbara Walters akan tampil untuk terakhir kalinya di The View pada 16 Mei,Entertainment"
"Peringkat Saham Best Buy Co Ditegaskan Kembali oleh Jefferies Group (BBY),Economy"
"Perbandingan Samsung Galaxy S6 Vs Galaxy Note 4 Mendatang-Rumor,Technology"
"Victoria Beckham: bagaimana dia benar-benar menjadi mewah,Entertainment"
"Saham berjangka AS naik setelah penjualan ritel meningkat,Economy"
"Facebook Menghadapi Penyelidikan Inggris Atas Studi Emosi yang 'Tidak Etis',Technology"
"Zac Efron bertelanjang dada,Entertainment"
"Pria diduga memperkosa gadis di konser Keith Urban sementara penonton mengambil ponsel ...,Entertainment"
"BlackBerry Memutuskan Kemitraan Dengan T-Mobile Setelah Perseteruan iPhone,Economy"
"CEO Apple Tim Cook Terus Menggoda Produk Baru,Technology"
"Pernikahan Kim Kardashian dan Kanye West mengikuti jejak Medicis,Entertainment"
"Rekap The Bachelorette Season 10 Episode 5: Akankah Anda Selalu Menjadi Pantomim,Entertainment"
"Manufaktur Jerman tumbuh pada bulan Juni pada tingkat terlemah dalam delapan bulan: PMI,Economy"
"Spoiler 'Game Of Thrones' Musim 5: Potongan Adegan Telanjang? Cersei Tidak Akan Mendapatkan...,Entertainment"
"Hari yang buruk? Setidaknya Anda tidak menjalankan akun Twitter US Airways,Entertainment"
"Spotify Berfokus Pada Pengguna Baru Dengan Memberi Mahasiswa Setengah Diskon ...,Entertainment"
"Novartis membeli hak atas teknologi 'lensa pintar' Google,Technology"
"Rumor: Samsung Mempersiapkan Jam Tangan Pintar Mandiri,Technology"
"LG G Watch vs Motorola Moto 360 vs Samsung Gear Live: Android Wear ...,Technology"
"Debut sutradara Ryan Gosling mengejutkan para pengulas di Cannes,Entertainment"
"Brooks Wheelan mengatakan dia 'dipecat' dari SNL. Siapa selanjutnya?,Entertainment"
"Cameron Diaz mengenakan atasan tembus pandang di trailer baru filmnya 'Sex Tape',Entertainment"
"Nest menarik kembali 440.000 alarm asap karena risiko keselamatan,Technology"
"Rolling Stones Menunda Tanggal Tur 14 On Fire,Entertainment"
"Peluncuran fiber 1Gbps yang diperluas dari AT&T dapat menyaingi Google,Technology"
"Justin Bieber Ditahan Untuk Diinterogasi di LAX,Entertainment"
"Netflix Naik Rekor karena Analis Memprediksi Peningkatan Jumlah Penonton,Economy"
"Hewlett-Packard akan memangkas 11.000 hingga 16.000 pekerjaan lagi,Economy"
"Facebook akan membeli perusahaan periklanan video LiveRail,Technology"
"Ingin Membuat Komputer Kuat? Gunakan Berlian!,Technology"
"United akan meluncurkan layanan hiburan dalam penerbangan iOS,Technology"
"Koh Menolak Tawaran Terbaru Apple untuk Larangan Penjualan,Technology"
"MH370: Malaysia mencari data radar,Economy"
"Kalah dalam kesepakatan Apple untuk Beats? Toko-toko besar,Technology"
"Azealia Banks menerangi panggung pada hari kedua Wireless Festival saat dia menyelinap ...,Entertainment"
"Rasakan 'Kelaparan': Trailer Teaser Resmi 'Mockingjay' Telah Hadir,Entertainment"
"Bill Murray adalah ayah dari putra Melissa McCarthy di 'St. Trailer Vincent (Video),Entertainment"
"Acara Las Vegas diadakan untuk merayakan ulang tahun Ford Mustang,Technology"
"Pesan Ponsel Adam Levine: 'Kotak Surat Ini Penuh',Entertainment"
"Keuntungan pada hari Senin dibuka,Economy"
"Video Pendidikan Rolf Harris 1985 Memperingatkan Anak-Anak Tentang Pedofil,Entertainment"
"Kekeringan di California telah menyebabkan migrasi ikan salmon yang menumpang truk,Economy"
"Video: Trailer pertama 'Teenage Mutant Ninja Turtles' Michael Bay,Entertainment"
"Laporan Pendapatan Move Inc (MOVE): Akankah Ini Memindahkan Saham? Z & TRLA,Economy"
"Lululemon (LULU) Kecewa Dengan Panduan Q1,Economy"
"Zendaya Menjelaskan Alasan Dia Menarik Diri dari Film Biopik Aaliyah Seumur Hidup,Entertainment"
"FCC Akan Mengubah Aturan Netralitas Bersih,Technology"
"Survei: Jumlah Orang Amerika yang Tidak Memiliki Asuransi Mencapai Titik Terendah Baru,Economy"
"Kristin Cavallari Menyambut Putra Kedua Dengan Suami Jay Cutler,Entertainment"
"Seberapa realistis rencana Facebook menggunakan drone untuk konektivitas internet?,Technology"
"Hindia Belanda memprotes ketika Mark Zuckerberg menjadi 'The Man',Technology"
"Perhatian Target pembeli: Tinggalkan senjata Anda di rumah,Economy"
"Shia LaBeouf Dikawal Keluar dari Pertunjukan 'Kabaret' Broadway dengan Borgol,Entertainment"
"Kim Kardashian mengisyaratkan video game dengan cuplikan menarik di proyek baru,Entertainment"
"Rekor tertinggi Wall Street mendorong pasar Asia,Economy"
"Twitter Belum Terbang - Blog Analis,Economy"
"Elon Musk Akan Gunakan 'Banyak' Ide dari Surat Terbuka Pemilik Tesla,Technology"
"Torrent Game Of Thrones Pecahkan Rekor Pembajakan,Entertainment"
"Para pendiri yang diperangi adalah 'korban kesuksesan mereka sendiri',Economy"
"Pengadilan Banding Membatalkan Keputusan Pertukaran,Economy"
"Film Batman-Superman akhirnya mendapat nama: 'Keadilan' Disajikan,Entertainment"
"Rumor perpecahan Beyonce-Jay-Z terus berlanjut,Entertainment"
"Beruang membawanya,Entertainment"
"Kesepakatan gas Tiongkok-Rusia merupakan keuntungan bagi Putin,Economy"
"Setelan 'Raging Bull' mendapat putaran lagi,Entertainment"
"Rumah Liam Neeson dijaga oleh aktivis hak-hak binatang,Entertainment"
"Foto-foto Bettie Page yang cerah dari Bunny Yeager menjadi terkenal,Entertainment"
"Woodman GoPro Menguntungkan Hari Pertama Perdagangan Pembuat Kamera,Economy"
"Microsoft XP berakhir: Ini adalah waktu pemutakhiran Microsoft bagi banyak pengguna komputer,Technology"
"5 Hal yang Perlu Diketahui Tentang Baby Daddy Halle Berry yang 'Masih Ada' - Itu Bukan Dia ...,Entertainment"
"Pilot JetBlue memilih untuk pertama kalinya untuk berserikat,Economy"
"Cara membatasi atau menonaktifkan fitur penandaan foto baru Twitter,Technology"
"Coca-Cola menaruh kepercayaan pada pemasaran setelah penurunan Q1,Economy"
"ECB mengatakan penguatan euro lebih lanjut akan memicu kebijakan moneter yang lebih longgar,Economy"
"Indeks manufaktur Tiongkok mencapai level tertinggi dalam lima bulan,Economy"
"Seperti inilah rasanya menaiki seluncuran air tertinggi di dunia (Petunjuk: Mengerikan),Entertainment"
"Sejarah dan Mitos Cinco de Mayo,Entertainment"
"Lorde: Coachella itu mental,Entertainment"
"Gwen Stefani akan melatih 'The Voice' musim 7,Entertainment"
"Pound Mencapai Tertinggi 19-Bulan Versus Euro pada Pidato Carney,Economy"
"Eminem Tayangkan Perdana Video Musik 'Headlights' yang Emosional,Entertainment"
"Harga gas di South Central Ohio naik,Technology"
"Universal Meluncurkan Fifty Shades dan Cuplikan Tak Terputus di CinemaCon,Entertainment"
"Saksikan: Angkatan Udara meluncurkan satelit rahasia dari Cape Canaveral,Technology"
"GM menambahkan 218.000 subkompak ke daftar penarikan yang terus bertambah - KCTV5,Technology"
"Krisis Ukraina membuat program kru komersial NASA bertentangan dengan Sistem Peluncuran Luar Angkasa,Technology"
"HTC merencanakan perangkat lunak BlinkFeed untuk perangkat Android dari perusahaan lain,Technology"
"Dudley dari Fed Masih Melihat Kenaikan Suku Bunga di Masa Depan,Economy"
"Cahaya Musim Panas Megan Fox di Pemutaran Perdana Film -- Dapatkan Cahayanya,Entertainment"
"Ceylan mendedikasikan Palme d'or untuk para korban muda Turki,Entertainment"
"VIDEO: Kolaborasi baru Miley dengan The Flaming Lips membuat dunia penasaran,Entertainment"
"Rekap 'Mad Men': Penayangan perdana musim - 'Zona Waktu',Entertainment"
"Laporan: Pengalaman realitas virtual Dota 2 eksperimental Valve memungkinkan pengguna ...,Technology"
"Microsoft dilaporkan membuat 20.000 tablet Surface Mini sebelum peluncuran pengalengan,Technology"
"Siapa yang Mungkin Bisa Mengakuisisi Nuance Communications Inc. (NASDAQ:NUAN)?,Technology"
"Ford menarik kembali 750.000 kendaraan Escapes dan C-Max,Technology"
"Negara Melarang Impor Lionfish,Technology"
"Bagaimana Film Pahlawan Super Menyelamatkan Hollywood,Entertainment"
"Apple iOS Vs. Android: Kekayaan Ekosistem,Technology"
"Badan-badan berupaya untuk memperjelas peraturan lahan basah,Economy"
"Perwakilan John Lewis Mendapat 'Bahagia' di Kantornya di Atlanta (Tonton),Entertainment"
"IRS: Jawaban atas pertanyaan perpajakan tentang Bitcoin,Economy"
"Poster Teenage Mutant Ninja Turtles memuat “11 September″ dan ledakan ...,Entertainment"
"'Roombots' Membuat Furnitur Transformator (VIDEO),Technology"
"Solange Menepis Pertarungan Elevator Jay Z Sebagai 'Hal Itu',Entertainment"
"'Maleficent' Disney: Klip dan Poster “Sayap Maleficent”.,Entertainment"
"Keuntungan Shell berkurang setengahnya di Q1,Economy"
"Pestanya sudah usai: Shia LaBeouf dilaporkan masuk rehabilitasi,Entertainment"
"Southwest menambahkan 6 non-stop setiap hari dari Midway ke Dallas,Economy"
"Hilangnya Warga Malaysia Terlama dalam Penerbangan Modern,Economy"
"Mengapa Sheryl Sandberg Ingin Melarang Kata 'Bossy',Entertainment"
"Gameloft akan merilis game mobile 'Amazing Spider-Man 2' minggu depan,Entertainment"
"Johnny Depp Konfirmasi Rumor Pertunangan Dengan Mengenakan 'Chick's Ring',Entertainment"
"Nadella: Microsoft Tidak Menyerah Pada Xbox Atau Bing,Technology"
"Akankah Amerika mengindahkan peringatan Ukraina?,Economy"
"Penarikan kembali Mazda6 dipicu oleh laba-laba,Technology"
"Pembaruan Windows 8.1 Tidak Dapat Diinstal: Program Percontohan Dirilis untuk Memperbaiki Masalah,Technology"
"LG Konfirmasi G3 Akan Dirilis Antara Sekarang Hingga Akhir Juni,Technology"
"Pixar Bergerak Maju Dengan 'Cars 3′ (Meh) & 'The Incredibles 2′ (YA!),Entertainment"
"Detail penyelesaian SILICON VALLEY Pay dirilis,Technology"
"GM menghadapi penyelidikan di Kongres AS atas lambatnya penarikan kembali produk tersebut,Technology"
"Harga Perak Turun Hari Ini karena Barang Tahan Lama Menopang Ekuitas,Economy"
"IATA menyerukan pola pikir global untuk abad mendatang penerbangan komersial,Economy"
"Stiker obrolan baru yang dipersonalisasi kini tersedia di aplikasi BBM,Technology"
"Charlie Membanting Rihanna dalam Kata-kata kasar Epik,Entertainment"
"Apple Ingin Kembalikan iPad 4,Technology"
"Costner menjadi bagian dari permainan selebriti dan bermain-main dengan penggemar,Entertainment"
"Jennifer Love Hewitt Akan Bergabung dengan Pemeran 'Criminal Minds',Entertainment"
"VMA 2014: Lihat Daftar Pemenang,Entertainment"
"Pacar Selena Gomez Justin Bieber Berpesta Dengan Johnny “Football” Manziel ...,Entertainment"
"Hasil Survei Pinjaman Bank Kawasan Euro April 2014,Economy"
"Sofia Vergara rebound dengan Joe Manganiello dari 'True Blood',Entertainment"
"'Dancing With the Stars': Skor sempurna untuk 'sesuatu yang ajaib',Entertainment"
"Produsen mobil listrik Tesla Motors membuka hak patennya kepada produsen mobil lain,Technology"
"Perintah Mahkamah Internasional mengakhiri perburuan paus tahunan di Jepang,Technology"
"Pakaian Penghargaan ESPY Iggy Azalea: Memamerkan 3 Penampilan Dalam 1 Hari,Entertainment"
"Perceraian termahal yang pernah ada?,Economy"
"Impian lamaran Bieber di Central Park menemui hambatan,Entertainment"
"Senator AS mengatakan Caterpillar menghindari pajak miliaran dolar,Economy"
"Pamela Anderson Menceraikan Suaminya Rick Salomon... Enam Bulan Setelah Menikah ...,Entertainment"
"Afiliasi Klan Wu-Tang Mencoba Bunuh Diri Dengan Cara Yang Paling Mengerikan,Entertainment"
"Eminem dan Rihanna akan tampil bersama di MTV Movie Awards 2014,Entertainment"
"Jepang Melonggarkan Pembatasan Ekspor Militer dalam Dorongan Pertahanan Abe,Economy"
"Hal Hebat Hari Ini: Emma Stone Memiliki Jimmy Fallon di Lip Sync Battle,Entertainment"
"Rekaman Seks mengejutkan,Entertainment"
"Menangkan tiket ke pemutaran perdana khusus Marvel's CAPTAIN AMERICA ...,Entertainment"
"Kolektor seni Jerman di balik karya seni yang dijarah oleh Nazi meninggal pada usia 81 tahun,Entertainment"
"Peran pahlawan super ideal untuk Mackie,Entertainment"
